"doytime","data","damm","arrhenius"
159.166666666667,48.045,63.2666336095756,69.5844034998578
159.1875,43.25,63.2666336095756,69.5844034998578
160,55.765,65.8733801433336,73.115304230479
160.020833333333,68.925,65.8733801433336,73.115304230479
160.208333333333,58.745,70.5935491473338,68.4433701999062
160.229166666667,50.64,69.5067165254747,68.82175324674
160.25,55.72,67.5632777675531,67.6924413732694
160.270833333333,NA,67.138833101026,67.6924413732694
160.291666666667,74.7,66.7114928335738,67.6924413732694
160.3125,71.69,66.2121798361056,67.5059184669285
160.333333333333,55.98,65.3634954845935,66.9492335284148
160.354166666667,44.855,65.3634954845935,66.9492335284148
160.375,66.655,64.9337001436892,66.9492335284148
160.395833333333,45.65,64.2435933437257,66.2136727908034
160.041666666667,53.26,65.1771769367578,72.3164609707757
160.416666666667,51.88,64.2435933437257,66.2136727908034
160.4375,67.345,63.4754707244017,65.8487371798204
160.458333333333,77.2,63.1369694000456,65.4856859378042
160.479166666667,82.26,62.968351976175,65.3048641248941
160.0625,57.01,65.1771769367578,72.3164609707757
160.083333333333,66.295,64.0002780044864,71.5257959285813
160.104166666667,60.15,64.0002780044864,71.5257959285813
160.125,67.825,63.3229292700512,70.7432312056551
160.145833333333,NA,65.8291090390913,70.3549623079466
160.166666666667,NA,68.9783046167695,69.8403739585398
160.1875,56.06,71.8913329644535,69.3293117639873
161,60.345,62.2546082919575,64.765200393448
161.020833333333,43.97,62.0435503506444,64.765200393448
161.208333333333,73.085,61.6195192569214,64.765200393448
161.229166666667,92.67,62.2823724821368,65.4856859378042
161.25,111.26,62.3998843629168,65.8487371798204
161.270833333333,98.545,61.8512342760297,65.4856859378042
161.291666666667,121.1,62.8510479560693,66.5805018628355
161.3125,92.48,63.1876610690095,66.9492335284148
161.333333333333,110.05,63.4181808252737,67.6924413732694
161.354166666667,95.905,63.7574734311512,68.0669360210975
161.375,96.465,64.0984614637655,68.4433701999062
161.395833333333,78.105,64.0984614637655,68.4433701999062
161.041666666667,82.95,61.5473515407177,64.2297156719015
161.416666666667,73.935,64.0984614637655,68.4433701999062
161.4375,79.48,64.0984614637655,68.4433701999062
161.458333333333,84.66,64.0984614637655,68.4433701999062
161.479166666667,74.205,63.4181808252737,67.6924413732694
161.0625,84.46,61.3827776972146,64.0521442232219
161.083333333333,NA,60.8465383235052,63.6983798479981
161.104166666667,61.23,60.3135415726485,63.3464461289016
161.125,65.62,60.963262595071,64.0521442232219
161.145833333333,66.805,60.963262595071,64.0521442232219
161.166666666667,44.135,61.2905701754898,64.4077481075604
161.1875,90.87,62.1160373966825,65.3048641248941
162,59.005,63.4181808252737,67.6924413732694
162.020833333333,60.13,63.1933430878143,67.6924413732694
162.208333333333,NA,62.7490460436178,67.2595404886515
162.229166666667,NA,62.869418158153,67.3425162030158
162.25,NA,62.9899564861006,67.4255877740364
162.270833333333,NA,63.1106611542935,67.5087553046804
162.291666666667,NA,63.2315322895611,67.5920188980152
162.3125,NA,63.3525700187248,67.6753786572086
162.333333333333,NA,63.4737744686058,67.7588346855345
162.354166666667,NA,63.5951457660176,67.8423870863649
162.375,NA,63.7166840377707,67.9260359631777
162.395833333333,NA,63.8383894106695,68.0097814195501
162.041666666667,57.345,62.6326687090458,67.3198769606186
162.416666666667,NA,63.960262011516,68.0936235591643
162.4375,NA,64.0823019671054,68.1775624858023
162.458333333333,NA,64.2045094042293,68.2615983033518
162.479166666667,NA,64.3268844496747,68.3457311158021
162.0625,45.97,62.2991287871132,66.9492335284148
162.083333333333,61.65,62.2991287871132,66.9492335284148
162.104166666667,82.65,62.1329818792868,66.7646292990671
162.125,78.695,61.9672490606016,66.5805018628355
162.145833333333,NA,62.3889257120939,67.0111874573727
162.166666666667,NA,62.508799947432,67.0938762185412
162.1875,NA,62.6288400156589,67.1766605280811
163,NA,64.4494272302231,68.4299610272427
163.020833333333,NA,64.5721378726518,68.5142881418706
163.208333333333,NA,65.6841083550662,69.2776235601209
163.229166666667,NA,65.8085045880141,69.362928460037
163.25,NA,65.9330700770806,69.4483317161036
163.270833333333,NA,66.0578049489853,69.5338334337552
163.291666666667,NA,66.1827093304434,69.6194337185353
163.3125,NA,66.3077833481643,69.7051326760878
163.333333333333,NA,66.4330271288549,69.7909304121645
163.354166666667,NA,66.5584407992144,69.8768270326181
163.375,NA,66.6840244859397,69.9628226434089
163.395833333333,NA,66.8097783157212,70.0489173505997
163.041666666667,NA,64.695016503734,68.598712563982
163.416666666667,NA,66.935702415243,70.1351112603579
163.4375,NA,67.0617969111879,70.2214044789583
163.458333333333,NA,67.1880619302303,70.3077971127767
163.479166666667,NA,67.3144975990416,70.394289268298
163.0625,NA,64.8180632502381,68.6832343979796
163.083333333333,NA,64.9412782389252,68.7678537483659
163.104166666667,NA,65.0646615965566,68.8525707197497
163.125,NA,65.1882134498831,68.9373854168401
163.145833333333,NA,65.3119339256566,69.0222979444531
163.166666666667,NA,65.4358231506191,69.1073084075051
163.1875,NA,65.5598812515106,69.1924169110198
164,NA,67.4411040442879,70.4808810521084
164.020833333333,NA,67.5678813926305,70.5675725709027
164.208333333333,NA,68.7165890635577,71.3523019708489
164.229166666667,NA,68.845082408093,71.4399967308049
164.25,NA,68.9737480486598,71.5277924063385
164.270833333333,NA,69.102586111858,71.6156891054117
164.291666666667,NA,69.2315967242811,71.7036869360928
164.3125,NA,69.3607800125207,71.7917860065594
164.333333333333,NA,69.4901361031587,71.8799864250914
164.354166666667,NA,69.6196651227765,71.9682883000796
164.375,NA,69.749367197946,72.0566917400183
164.395833333333,NA,69.8792424552378,72.1451968535118
164.041666666667,NA,67.6948297707228,70.6543639314784
164.416666666667,NA,70.0092910212139,72.2338037492677
164.4375,NA,70.1395130224335,72.3225125361047
164.458333333333,NA,70.2699085854489,72.4113233229455
164.479166666667,NA,70.4004778368078,72.5002362188207
164.0625,NA,67.8219493052192,70.7412552407398
164.083333333333,NA,67.9492401227629,70.8282466056956
164.104166666667,NA,68.076702349995,70.9153381334604
164.125,NA,68.2043361135524,71.0025299312561
164.145833333333,NA,68.3321415400631,71.0898221064071
164.166666666667,NA,68.4601187561559,71.1772147663468
164.1875,NA,68.5882678884483,71.2647080186121
165,NA,70.5312209030527,72.5892513328709
165.020833333333,NA,70.6621379107203,72.6783687743395
165.208333333333,NA,71.8482392197425,73.4850485603582
165.229166666667,NA,71.9809026000041,73.5751953082663
165.25,NA,72.1137413132419,73.6654455924197
165.270833333333,NA,72.2467554859306,73.7557995233638
165.291666666667,NA,72.3799452445347,73.8462572117475
165.3125,NA,72.5133107155179,73.9368187683342
165.333333333333,NA,72.6468520253349,74.0274843039918
165.354166666667,NA,72.7805693004361,74.1182539297006
165.375,NA,72.9144626672684,74.209127756547
165.395833333333,NA,73.0485322522686,74.3001058957274
165.041666666667,NA,70.7932289863433,72.7675886525822
165.416666666667,NA,73.182778181872,74.3911884585497
165.4375,NA,73.3172005825069,74.4823755564283
165.458333333333,NA,73.4517995805961,74.5736673008902
165.479166666667,NA,73.5865753025561,74.6650638035679
165.0625,NA,70.9244942564465,72.8569110770585
165.083333333333,NA,71.0559338475534,72.9463361573395
165.104166666667,NA,71.187547886177,73.0358640030995
165.125,NA,71.3193364988299,73.1254947241256
165.145833333333,NA,71.4512998120153,73.2152284303085
165.166666666667,NA,71.5834379522343,73.3050652316515
165.1875,NA,71.715751045981,73.3950052382625
166,NA,73.7215278748005,74.7565651762079
166.020833333333,NA,73.8566574237323,74.8481715306626
166.208333333333,103.57,74.5139182592894,75.1487095269772
166.229166666667,93.46,74.5139182592894,75.1487095269772
166.25,101.05,75.7078461147363,76.3940416653355
166.270833333333,144.59,75.7078461147363,76.3940416653355
166.291666666667,98.34,76.0298646930391,77.2349688206683
166.3125,93.805,74.0427289312016,75.1487095269772
166.333333333333,79.435,74.9099259715026,75.561692675792
166.354166666667,NA,80.7539007250997,76.1851534069217
166.375,90.01,87.4020244941059,77.0239283501487
166.395833333333,74.61,86.3259520066892,76.3940416653355
166.041666666667,NA,73.991964075755,74.9398829788987
166.416666666667,72.715,83.2522409220331,75.561692675792
166.4375,101.405,81.6051590906567,75.561692675792
166.458333333333,82.895,79.6956546044344,74.7378404493873
166.479166666667,83.435,78.4230971839939,74.3290753789182
166.0625,NA,74.1274479572613,75.0316996329889
166.083333333333,NA,74.2631091946405,75.1236216051162
166.104166666667,NA,74.3989479142774,75.2156490075778
166.125,NA,74.5349642425474,75.3077819527761
166.145833333333,NA,74.671158305825,75.400020553229
166.166666666667,NA,74.8075302304746,75.4923649215594
166.1875,114.76,75.3078989109782,75.9768000042635
167,104.615,76.9543702779298,73.5178172235326
167.020833333333,58.57,76.427892055861,73.3163020861805
167.208333333333,94.685,74.3141480802349,73.5178172235326
167.229166666667,79.93,73.696352395922,73.115304230479
167.25,69.01,73.8624416945052,73.5178172235326
167.270833333333,79.46,75.0475990180162,74.7378404493873
167.291666666667,81.4,75.8475471066511,75.561692675792
167.3125,109.86,73.407499393051,73.5178172235326
167.333333333333,110.34,74.1907902315964,74.3290753789182
167.354166666667,101.695,74.1907902315964,74.3290753789182
167.375,110.26,74.0399376666519,74.5331955405418
167.395833333333,68.165,73.3375966849294,73.9224042956233
167.041666666667,85.23,74.8850321050086,72.3164609707757
167.416666666667,NA,73.7277625583509,74.3290753789182
167.4375,84.7,74.1198667753044,74.7378404493873
167.458333333333,98.61,73.18399674487,74.1254787134006
167.479166666667,75.76,71.7222182721128,72.714855427923
167.0625,61.89,74.777480596535,72.3164609707757
167.083333333333,84.265,73.8430451042613,71.9201110572297
167.104166666667,84.815,73.2359451602331,71.5257959285813
167.125,70.68,73.019624724071,71.5257959285813
167.145833333333,130.775,72.8024937894607,71.5257959285813
167.166666666667,84.805,72.4162828068584,71.1335058690594
167.1875,63.455,71.9819237099971,71.1335058690594
168,59.195,71.3421360345782,72.3164609707757
168.020833333333,79.25,70.2131486246222,71.1335058690594
168.208333333333,110.34,69.7633119867464,71.1335058690594
168.229166666667,84.04,69.7633119867464,71.1335058690594
168.25,86.005,70.8850662799621,72.3164609707757
168.270833333333,80.48,71.0318180143306,72.714855427923
168.291666666667,94.38,73.4792908875749,75.561692675792
168.3125,103.005,72.3197045152073,74.3290753789182
168.333333333333,78.365,72.7043202979906,74.7378404493873
168.354166666667,92.84,73.4792908875749,75.561692675792
168.375,111.265,73.0908461587615,75.1487095269772
168.395833333333,79.95,73.0908461587615,75.1487095269772
168.041666666667,84.43,69.4697871053853,70.3549623079466
168.416666666667,78.065,73.4792908875749,75.561692675792
168.4375,86.725,72.6102398982045,75.1487095269772
168.458333333333,52.185,72.2262556244902,74.7378404493873
168.479166666667,76.96,71.4639709365523,73.9224042956233
168.0625,76.135,69.840543892557,70.7432312056551
168.083333333333,91.6,68.7337834005168,69.5844034998578
168.104166666667,75.04,67.7875878121925,68.82175324674
168.125,76.925,67.5693798624823,68.82175324674
168.145833333333,79.7,69.7633119867464,71.1335058690594
168.166666666667,85.015,68.6581591945471,69.9686895879319
168.1875,81.22,69.3930944323425,70.7432312056551
169,102.79,70.4592782927357,72.848109616222
169.020833333333,36.42,69.4677928994716,71.7884470744751
169.208333333333,68.4,70.7869376782514,70.3549623079466
169.229166666667,75.36,70.626713135576,69.9686895879319
169.25,52.51,73.128544456363,70.3549623079466
169.270833333333,75.975,76.9753515517284,71.1335058690594
169.291666666667,86.19,79.3686959710769,71.9201110572297
169.3125,64.75,79.4025135888093,72.3164609707757
169.333333333333,62.98,80.0039740565875,72.5154020197981
169.354166666667,75.715,80.8392685434158,73.115304230479
169.375,79.3,82.53414888393,73.3834162618403
169.395833333333,98.94,86.8773800663098,74.4650972432613
169.041666666667,98,69.2219662640223,71.5257959285813
169.416666666667,63.27,88.610627031906,75.561692675792
169.4375,105.18,87.6399713700511,75.561692675792
169.458333333333,140.82,87.2371272920161,75.7689801840572
169.479166666667,119.88,85.6770821306916,75.9768000042635
169.0625,69.8,69.2219662640223,71.5257959285813
169.083333333333,75.7,68.4893536456714,70.7432312056551
169.104166666667,73.455,68.4893536456714,70.7432312056551
169.125,58.32,68.1257698117281,70.3549623079466
169.145833333333,53.85,67.7639898350531,69.9686895879319
169.166666666667,60.635,67.6274351074261,69.5844034998578
169.1875,53.65,69.6912069606928,70.3549623079466
170,109.445,83.8540940660209,75.561692675792
170.020833333333,95.415,85.0315129720878,75.561692675792
170.208333333333,90.45,84.0284233253115,78.9428868344183
170.229166666667,111.15,84.6846971912706,80.2469590802753
170.25,92.075,82.4615411893295,78.512623450874
170.270833333333,152.615,85.0931304350604,81.5711767514762
170.291666666667,117.075,83.2870847660391,80.2469590802753
170.3125,152.195,84.3759502820261,81.5711767514762
170.333333333333,136.105,85.0267813293062,82.4653229633142
170.354166666667,126.23,84.536886368737,82.4653229633142
170.375,141.08,84.2905191437226,82.4653229633142
170.395833333333,158.955,84.933410747414,83.3686375852058
170.041666666667,164.17,89.9415650906888,76.8134278566382
170.416666666667,166.77,85.3818050370385,83.823760304218
170.4375,157.24,85.3244049756131,84.2812079263109
170.458333333333,170.68,84.4307272190962,83.3686375852058
170.479166666667,119.655,84.1779806502956,83.3686375852058
170.0625,168.915,92.2665083102008,78.0845562623133
170.083333333333,164.565,90.0962309511408,78.0845562623133
170.104166666667,127.215,87.9748309932004,78.0845562623133
170.125,178.31,86.5603907191151,78.0845562623133
170.145833333333,145.87,85.7300295543839,78.0845562623133
170.166666666667,174.195,84.436018720765,77.6586748449702
170.1875,93.15,84.4673979619759,78.512623450874
171,148.955,83.9243044506142,83.3686375852058
171.020833333333,136.575,83.0446821687951,82.4653229633142
171.208333333333,128.385,82.031519076558,82.4653229633142
171.229166666667,140.255,82.9004097762001,83.3686375852058
171.25,122.73,83.338071116114,83.823760304218
171.270833333333,148.4,83.2550283708697,84.2812079263109
171.291666666667,209.62,82.817954898977,83.823760304218
171.3125,152.86,84.5792084231799,85.6676107846606
171.333333333333,163.69,84.1356452845491,85.203122060897
171.354166666667,183.985,85.0249545496198,86.134468834428
171.375,171.84,84.4872986037128,86.134468834428
171.395833333333,166.05,85.3797006461377,87.0753378697089
171.041666666667,121.11,82.6081070057451,82.01710923324
171.416666666667,135.91,85.3797006461377,87.0753378697089
171.4375,107.21,85.3797006461377,87.0753378697089
171.458333333333,108.97,84.9324051236125,86.6037074373914
171.479166666667,97.675,85.3797006461377,87.0753378697089
171.0625,146.33,82.5399086605792,82.4653229633142
171.083333333333,144.18,81.2445280155568,81.1275147229322
171.104166666667,114.08,81.2445280155568,81.1275147229322
171.125,101.645,81.6741968346032,81.5711767514762
171.145833333333,142.825,81.4231127332677,81.5711767514762
171.166666666667,110.68,80.3191935649629,80.6861123995811
171.1875,130.285,80.3191935649629,80.6861123995811
172,106.005,86.0096834717344,86.6037074373914
172.020833333333,77.72,86.3528957387172,86.134468834428
172.208333333333,61.94,83.717681007159,84.1284663829742
172.229166666667,96.585,83.7778895121127,84.2812079263109
172.25,106.195,85.1103857263042,85.6676107846606
172.270833333333,75.21,83.7778895121127,84.2812079263109
172.291666666667,66.11,85.2818509248229,85.4350709568198
172.3125,119.14,86.877472356165,86.134468834428
172.333333333333,109.445,87.1383242187834,86.134468834428
172.354166666667,102.475,87.1383242187834,86.134468834428
172.375,74.59,87.8277796856125,86.8392229682026
172.395833333333,87.93,87.530544045955,87.0753378697089
172.041666666667,114.32,86.615661050465,86.134468834428
172.416666666667,125.325,87.0719804747588,86.6037074373914
172.4375,111.04,87.1686787718083,86.8392229682026
172.458333333333,124.86,86.0891819315972,86.134468834428
172.479166666667,95.455,86.0891819315972,86.134468834428
172.0625,107.91,86.1615755927686,85.6676107846606
172.083333333333,125.875,85.7097139637488,85.203122060897
172.104166666667,81.61,84.6487596134758,84.5108070220197
172.125,94.37,84.2971022108254,84.2812079263109
172.145833333333,73.415,84.2971022108254,84.2812079263109
172.166666666667,108.69,84.0755582061796,84.0521928139296
172.1875,94.95,83.4752085135976,83.5200875147313
173,83.89,85.6378565580329,85.6676107846606
173.020833333333,67.165,84.9268529261195,85.203122060897
173.208333333333,103.22,82.2608713303544,82.6152363566952
173.229166666667,126.85,83.338071116114,83.823760304218
173.25,125.47,82.9004097762001,83.3686375852058
173.270833333333,154.37,82.9004097762001,83.3686375852058
173.291666666667,NA,85.1519252346444,83.6414328444893
173.3125,NA,88.0843724055295,84.0064597479016
173.333333333333,58.36,90.3454080354613,84.2812079263109
173.354166666667,75.525,90.6961226725357,84.2812079263109
173.375,109.105,90.2279840812099,84.2812079263109
173.395833333333,128.59,91.6198609567986,84.2812079263109
173.041666666667,88.44,84.6640369069353,85.203122060897
173.416666666667,53.055,92.9259867957529,83.823760304218
173.4375,93.01,92.4379731982557,83.3686375852058
173.458333333333,81.755,92.8717573127863,83.3686375852058
173.479166666667,74.99,91.7792732159159,83.3686375852058
173.0625,58.28,84.4416831407691,84.9717627011122
173.083333333333,87.515,83.7778895121127,84.2812079263109
173.104166666667,NA,84.0379547325018,84.2812079263109
173.125,53.02,84.2971022108254,84.2812079263109
173.145833333333,48.84,84.0755582061796,84.0521928139296
173.166666666667,77.395,83.4141843023304,83.3686375852058
173.1875,93.67,83.1826469278044,83.2174447572687
174,68.805,90.8861555564208,83.3686375852058
174.020833333333,75.445,90.2052912596186,83.3686375852058
174.208333333333,106.345,86.3810402265358,83.823760304218
174.229166666667,137.56,85.2302178623327,82.9158287840413
174.25,124.86,84.9834989577197,82.9158287840413
174.270833333333,128.29,85.4323143111837,83.3686375852058
174.291666666667,127.87,85.8324092811245,84.2812079263109
174.3125,129.155,84.933410747414,83.3686375852058
174.333333333333,115.395,85.1296088065467,83.823760304218
174.354166666667,103.055,85.3244049756131,84.2812079263109
174.375,99.12,85.3244049756131,84.2812079263109
174.395833333333,102.555,85.9687868825706,85.203122060897
174.041666666667,73.41,88.8139023132105,82.9158287840413
174.416666666667,96.385,84.8126218510321,84.2812079263109
174.4375,102.28,84.8126218510321,84.2812079263109
174.458333333333,119.44,84.8126218510321,84.2812079263109
174.479166666667,111.065,84.8126218510321,84.2812079263109
174.0625,69.41,87.6519987017296,82.4653229633142
174.083333333333,66.345,87.1835421544156,82.4653229633142
174.104166666667,58.35,86.7111102686677,82.4653229633142
174.125,64.715,86.2347362017288,82.4653229633142
174.145833333333,60.76,85.995081506292,82.4653229633142
174.166666666667,88.33,85.0633080537066,82.01710923324
174.1875,117.035,85.2702995479887,82.4653229633142
175,137.26,84.2971022108254,84.2812079263109
175.020833333333,87.795,83.8545580443679,83.823760304218
175.208333333333,NA,87.7844032909363,83.9379038199137
175.229166666667,80.93,88.7948496456879,84.3959343898404
175.25,NA,90.7049081412337,84.8563036619217
175.270833333333,98.855,91.8904132968316,85.203122060897
175.291666666667,115.04,92.385724783148,86.134468834428
175.3125,92.675,92.6316047863146,86.6037074373914
175.333333333333,92.77,92.1467451001978,86.6037074373914
175.354166666667,96.24,92.1403812765738,87.0753378697089
175.375,125.225,91.8929746894373,87.0753378697089
175.395833333333,156.98,91.6445205656822,87.0753378697089
175.041666666667,92.645,83.8545580443679,83.823760304218
175.416666666667,122.37,92.1269971654444,87.549371456705
175.4375,104.455,91.6243312086393,87.549371456705
175.458333333333,125.005,91.1444871114998,87.0753378697089
175.479166666667,116.89,91.1444871114998,87.0753378697089
175.0625,129.02,84.2971022108254,84.2812079263109
175.083333333333,119.37,83.6341004880155,83.5959090195267
175.104166666667,159.07,83.6341004880155,83.5959090195267
175.125,123.53,84.2971022108254,84.2812079263109
175.145833333333,112.765,84.1114266107787,83.823760304218
175.166666666667,118.765,86.5872407385114,84.2812079263109
175.1875,56.48,87.0811659651124,83.4822009068685
176,115.815,90.6403164289597,87.0753378697089
176.020833333333,129.63,90.6403164289597,87.0753378697089
176.208333333333,128.25,92.4856032924166,89.9559865642986
176.229166666667,144.875,91.0421278054215,88.5046936430181
176.25,164.335,91.5209322556382,88.9860051405614
176.270833333333,239.15,93.9504261649574,91.4295291391063
176.291666666667,172.815,92.7041756939374,90.4446796889994
176.3125,143.595,94.3919729225595,92.4244079498167
176.333333333333,147.875,92.9212790977546,90.9358566386978
176.354166666667,163.005,94.3919729225595,92.4244079498167
176.375,162.835,94.887014198485,92.925637967064
176.395833333333,189.705,95.3844786691873,93.429410949315
176.041666666667,118.64,90.6403164289597,87.0753378697089
176.416666666667,137.33,95.8843773193622,93.9357388790193
176.4375,174.73,96.3256988297467,94.9561077705625
176.458333333333,125.64,95.8238465916299,94.4446337905796
176.479166666667,157.325,95.3244362954047,93.9357388790193
176.0625,97.845,89.4419551444507,86.134468834428
176.083333333333,122.84,89.189970878993,86.134468834428
176.104166666667,129.78,89.4246235416713,86.3687898631508
176.125,153.835,90.1320451729004,87.0753378697089
176.145833333333,132.97,90.1320451729004,87.0753378697089
176.166666666667,180.055,89.8763835982454,87.0753378697089
176.1875,132.775,90.5656631955215,88.0258195730623
177,99.34,95.3244362954047,93.9357388790193
177.020833333333,144.16,95.3244362954047,93.9357388790193
177.208333333333,NA,95.8519604411311,93.808916713028
177.229166666667,NA,96.1428396453377,93.9780485775127
177.25,NA,96.4342093949253,94.1474657734635
177.270833333333,NA,96.7260695638897,94.3171687480499
177.291666666667,NA,97.0184200250492,94.4871579490812
177.3125,NA,97.311260650047,94.6574338250126
177.333333333333,NA,97.604591309364,94.8279968249513
177.354166666667,NA,97.8984118723109,94.9988473986461
177.375,NA,98.1927222070414,95.1699859964974
177.395833333333,NA,98.4875221805541,95.3414130695532
177.041666666667,148.66,95.3244362954047,93.9357388790193
177.416666666667,NA,98.7828116586948,95.5131290695145
177.4375,NA,99.07859050616,95.6851344487288
177.458333333333,NA,99.3748585865073,95.8574296602004
177.479166666667,65.94,99.3316434530504,95.8143286607602
177.0625,127.66,94.8274569295791,93.429410949315
177.083333333333,116.855,94.3328975282207,92.925637967064
177.104166666667,130.52,94.40492692807,92.9675217568577
177.125,NA,94.6933515567862,93.1352336489765
177.145833333333,NA,94.9822673431059,93.3032286463794
177.166666666667,NA,95.2716741669722,93.4715071930196
177.1875,NA,95.561571907129,93.6400697334893
178,87.92,98.2734756180193,95.1271743201148
178.020833333333,NA,97.8870620053735,94.8969595293354
178.208333333333,NA,96.4143368736068,94.1898647078822
178.229166666667,NA,96.2511666165273,94.1116037030433
178.25,NA,96.0880902981644,94.0334035539565
178.270833333333,94.56,95.9251081271459,93.9552642166533
178.291666666667,NA,96.0049733432341,94.1050847002082
178.3125,NA,96.1658922239832,94.331323576361
178.333333333333,NA,96.3269527733736,94.5580713659971
178.354166666667,NA,96.4881547129099,94.7853291325064
178.375,NA,96.6494977625205,95.013097941328
178.395833333333,NA,96.810981640549,95.2413788599463
178.041666666667,NA,97.7230556882282,94.8181488393753
178.416666666667,NA,96.9726060637606,95.4701729579001
178.4375,NA,97.1343707473318,95.6994813067837
178.458333333333,60.4,97.296275404852,95.9293049802501
178.479166666667,NA,97.0472941292431,95.7281810621135
178.0625,NA,97.5591414321431,94.7393994021905
178.083333333333,NA,97.3953194457363,94.6607111735486
178.104166666667,NA,97.2315899376304,94.5820841092503
178.125,NA,97.0679531164509,94.5035181651209
178.145833333333,NA,96.9044091908259,94.4250132970183
178.166666666667,NA,96.7409583693888,94.3465694608288
178.1875,NA,96.5776008607711,94.2681866124685
179,NA,96.662545908351,95.384314964988
179.020833333333,NA,96.2791925218078,95.041605028236
179.208333333333,72.49,92.8910312830386,92.0086502025315
179.229166666667,NA,93.89726571485,93.0513423424794
179.25,55.35,95.3811998532408,94.5722600246303
179.270833333333,106.81,94.2662148905359,93.429410949315
179.291666666667,NA,93.7745825689056,92.925637967064
179.3125,NA,93.7745825689056,92.925637967064
179.333333333333,105.995,94.2662148905359,93.429410949315
179.354166666667,56,94.8428271610964,94.0203761092181
179.375,NA,95.1737966629599,94.3596391970719
179.395833333333,NA,95.5058442356985,94.7000476395645
179.041666666667,NA,95.8972294081187,94.7000476395645
179.416666666667,258.035,95.7555893554031,94.9561077705625
179.4375,209.37,95.8270504463952,94.9166717777563
179.458333333333,NA,96.1105845852957,94.7590810214576
179.479166666667,NA,96.390417980028,94.6017351435843
179.0625,NA,95.5166520189841,94.3596391970719
179.083333333333,NA,95.137455819277,94.0203761092181
179.104166666667,NA,94.7596362870081,93.6822547948057
179.125,NA,94.3831889132914,93.3452716829424
179.145833333333,NA,94.0081092023102,93.0094232130214
179.166666666667,NA,93.6343926712926,92.6747058346937
179.1875,NA,93.2620348504673,92.3411160078365
180,NA,96.6665452223799,94.4446337905796
180.020833333333,NA,96.9389614371547,94.28777660936
180.208333333333,58.03,102.172379213915,92.929503423123
180.229166666667,NA,102.136117601187,92.9449667521804
180.25,NA,102.099786647705,92.9604324892089
180.270833333333,NA,102.063386357279,92.9759006345596
180.291666666667,NA,102.026916733878,92.9913711885785
180.3125,NA,101.990377781633,93.0068441516144
180.333333333333,NA,101.953769504841,93.0223195240166
180.354166666667,NA,101.91709190796,93.0377973061333
180.375,NA,101.88034499561,93.0532774983137
180.395833333333,NA,101.843528772576,93.0687601009059
180.041666666667,NA,97.2076622761445,94.1311632473085
180.416666666667,NA,101.806643243807,93.0842451142576
180.4375,NA,101.769688414415,93.0997325387194
180.458333333333,NA,101.732664289677,93.1152223746399
180.479166666667,NA,101.695570875033,93.1307146223653
180.0625,116.16,97.4726439120351,93.974793352278
180.083333333333,NA,98.366381199168,93.5557529362136
180.104166666667,95.81,99.4227476517049,93.0513423424794
180.125,125.965,102.425300748642,92.925637967064
180.145833333333,118.36,104.372203554357,92.925637967064
180.166666666667,NA,103.587212766849,92.925637967064
180.1875,NA,102.788876249608,92.925637967064
181,NA,101.658408176093,93.1462092822484
181.020833333333,NA,101.621176198625,93.1617063546353
181.208333333333,NA,101.282971902354,93.3012886264316
181.229166666667,NA,101.245047493674,93.3168098430687
181.25,NA,101.207053880957,93.3323334760513
181.270833333333,NA,101.168991071985,93.3478595257298
181.291666666667,NA,101.130859074705,93.3633879924531
181.3125,NA,101.092657897237,93.3789188765714
181.333333333333,NA,101.054387547869,93.3944521784351
181.354166666667,NA,101.016048035059,93.4099878983915
181.375,NA,100.977639367436,93.4255260367926
181.395833333333,NA,100.939161553801,93.4410665939863
181.041666666667,NA,101.58387494857,93.1772058398764
181.416666666667,NA,100.900614603124,93.4566095703244
181.4375,NA,100.861998524549,93.4721549661563
181.458333333333,NA,100.823313327387,93.4877027818298
181.479166666667,NA,100.784559021128,93.503253017698
181.0625,NA,101.54650443203,93.1927077383203
181.083333333333,NA,101.509064655274,93.2082120503152
181.104166666667,NA,101.471555624741,93.2237187762124
181.125,NA,101.43397734703,93.2392279163577
181.145833333333,NA,101.396329828915,93.2547394711046
181.166666666667,NA,101.358613077333,93.2702534407993
181.1875,NA,101.320827099387,93.2857698257913
182,NA,100.745735615428,93.518805674109
182.020833333333,NA,100.706843120119,93.5343607514118
182.208333333333,NA,100.353703337886,93.6744654451274
182.229166666667,NA,100.314120525384,93.6900447506271
182.25,NA,100.274468742894,93.705626480874
182.270833333333,NA,100.234748002341,93.7212106362191
182.291666666667,NA,100.194958315826,93.7367972170107
182.3125,NA,100.155099695631,93.7523862236028
182.333333333333,NA,100.115172154209,93.7679776563436
182.354166666667,NA,100.075175704196,93.7835715155855
182.375,NA,100.035110358402,93.7991678016783
182.395833333333,NA,99.9949761298155,93.8147665149733
182.041666666667,NA,100.667881545205,93.5499182499593
182.416666666667,NA,99.9547730316067,93.8303676558224
182.4375,NA,99.9145010771185,93.845971224574
182.458333333333,NA,99.8741602798786,93.8615772215828
182.479166666667,NA,99.8337506535895,93.8771856471971
182.0625,NA,100.628850900862,93.5654781700999
182.083333333333,NA,100.589751197444,93.581040512185
182.104166666667,NA,100.550582445472,93.5966052765638
182.125,NA,100.511344655645,93.612172463586
182.145833333333,NA,100.472037838839,93.6277420736037
